,index,id,conversation_id,created_at,date,timezone,place,tweet,language,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,urls,photos,video,thumbnail,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
242,245,1452037280286142466,1452037280286142466,1635027639000.0,2021-10-24 07:20:39,+0900,,帰り道眠すぎてもう無理だ……ってなってたけどこれ聞いたら元気になった  https://t.co/nzVZVVr3VY,ja,[],[],174758833,174758833,machi75,🌈𝕞𝕒𝕔𝕙𝕚𝕔𝕠🐬,7,07,https://twitter.com/machi75/status/1452037280286142466,[],['https://pbs.twimg.com/media/FCasNT_VEAILhB4.jpg'],1,https://pbs.twimg.com/media/FCasNT_VEAILhB4.jpg,False,1,0,0,,もう無理,,,,,,,[],,,,
243,246,1452036793453273091,1452036793453273091,1635027523000.0,2021-10-24 07:18:43,+0900,,今月はもう無理な気がする 気がしてるだけで頑張れる可能性はある,ja,[],[],1425891896816070662,1425891896816070662,c_to_d_0828,チャカとだんびら,7,07,https://twitter.com/c_to_d_0828/status/1452036793453273091,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
244,247,1452036492407148545,1452036492407148545,1635027451000.0,2021-10-24 07:17:31,+0900,,今期もう無理なやつじゃん……主力だよね……？,ja,[],[],113234884,113234884,kna_maki,†┏┛けーな@猫を洗え┗┓†,7,07,https://twitter.com/kna_maki/status/1452036492407148545,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
245,248,1452036241256505344,1452036241256505344,1635027392000.0,2021-10-24 07:16:32,+0900,,もう無理....(´ཀ`」 ∠)  町田啓太が着る、秋のイロオトコなスタイル PART03  https://t.co/At7wmxv5Ov via @YouTube,ja,[],[],1058181880669970433,1058181880669970433,zwanmaho,ひょっこり航,7,07,https://twitter.com/zwanmaho/status/1452036241256505344,['https://youtu.be/uNWum1Q-CVY'],[],0,,False,2,0,0,,もう無理,,,,,,,[],,,,
246,249,1452036052433063936,1452036052433063936,1635027347000.0,2021-10-24 07:15:47,+0900,,マエストロ落としたの痛すぎてもう無理そう…  https://t.co/Ax0XdPuEGC,ja,[],[],301258240,301258240,kanata1214,彼方,7,07,https://twitter.com/kanata1214/status/1452036052433063936,[],['https://pbs.twimg.com/media/FCarF0aUYAIG1vi.jpg'],1,https://pbs.twimg.com/media/FCarF0aUYAIG1vi.jpg,False,0,0,0,,もう無理,,,,,,,[],,,,
247,250,1452035985487794180,1452035853967003650,1635027331000.0,2021-10-24 07:15:31,+0900,,朧げな記憶を漁るともう無理かけねぇって出した記憶あるから別にいいか 多分支部に埋もれてる,ja,[],[],4708903332,4708903332,gtr___tame,つあみ,7,07,https://twitter.com/gtr___tame/status/1452035985487794180,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
248,251,1452035881783611393,1452035881783611393,1635027306000.0,2021-10-24 07:15:06,+0900,,結婚式、たぶん早めにもう無理だなって見切りをつけたらよかったんだけど、やっぱり新婦そのほか皆さんにおいでおいでって言ってもらえるからこっちも参加させねば…みたいな義務感で必死にコントロールしようと誘って誘って…がしんどかった、、初めから諦めたらよかったな…  本人は初志貫徹してた…,ja,[],[],764643550025830400,764643550025830400,mochi_biyori,もち@3y8m,7,07,https://twitter.com/mochi_biyori/status/1452035881783611393,[],[],0,,False,7,0,0,,もう無理,,,,,,,[],,,,
249,252,1452035850829631488,1452035766901563398,1635027299000.0,2021-10-24 07:14:59,+0900,,昨夜こんな質問をした 愛着障害で試し行動をしまくり ハズに嫌なことをたくさんしたのに なんで嫌いにならなかったの？  ハズ「きみは卑怯なことをしなかったし、僕のことを嫌いだとか言わなかったから 困った、大変だ、ツラい、もう無理かな… とかは思ってたけど 嫌いだとか憎しみの感情ななかった」,ja,[],[],1123472318062317568,1123472318062317568,Kaisersemmel182,きみ @ とかち 𓃶,7,07,https://twitter.com/Kaisersemmel182/status/1452035850829631488,[],[],0,,False,4,0,0,,もう無理,,,,,,,[],,,,
250,253,1452035318182334467,1452035318182334467,1635027172000.0,2021-10-24 07:12:52,+0900,,行きで1時間切れた 指出しグローブは、もう無理なので カペルオンラインで買わねば  #ビアンキ #クロスバイク #多摩サイ  https://t.co/67rU7439C7,ja,"['ビアンキ', 'クロスバイク', '多摩サイ']",[],323050932,323050932,morimoripink,モーリー,7,07,https://twitter.com/morimoripink/status/1452035318182334467,[],['https://pbs.twimg.com/media/FCaqbBrUcAEbuc8.jpg'],1,https://pbs.twimg.com/media/FCaqbBrUcAEbuc8.jpg,False,2,0,0,,もう無理,,,,,,,[],,,,
251,254,1452034944977436672,1452034944977436672,1635027083000.0,2021-10-24 07:11:23,+0900,,仕事で、やらかした夢見てた（泣）  もう無理,ja,[],[],138569823,138569823,shimoshimonuu,〇しも〇しも〇,7,07,https://twitter.com/shimoshimonuu/status/1452034944977436672,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
252,255,1452034884810129411,1452034884810129411,1635027068000.0,2021-10-24 07:11:08,+0900,,もう無理だよ〜😭吐き気やばいって〜,ja,[],[],1394535962038865923,1394535962038865923,Niji_Yua_,緒方,7,07,https://twitter.com/Niji_Yua_/status/1452034884810129411,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
253,256,1452034845970894849,1452026938013351938,1635027059000.0,2021-10-24 07:10:59,+0900,,@fuuuuuuuuuuuuun わかる、無理😭😭 でもこれが終わるのも無理😭😭😭 もう無理しかない😭😭😭😭😭,ja,[],[],1432019515785629699,1432019515785629699,teagi_kmsrc,とまと,7,07,https://twitter.com/teagi_kmsrc/status/1452034845970894849,[],[],0,,False,0,1,0,,もう無理,,,,,,,"[{'screen_name': 'fuuuuuuuuuuuuun', 'name': 'ふぅん。', 'id': '1433411397275193349'}]",,,,
254,257,1452034732917608448,1452034732917608448,1635027032000.0,2021-10-24 07:10:32,+0900,,もう無理全部聞けないの悔しい寝る,ja,[],[],816971263,816971263,go_bu_rinrin,ゴブリンＸ,7,07,https://twitter.com/go_bu_rinrin/status/1452034732917608448,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
255,258,1452034696397787138,1452034696397787138,1635027023000.0,2021-10-24 07:10:23,+0900,,もう無理  抜いたからしぼんだー,ja,[],[],1358133156394618880,1358133156394618880,7__nida,ぶ̾る̾べ̾り̾🫐,7,07,https://twitter.com/7__nida/status/1452034696397787138,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
256,259,1452034408320434177,1452034408320434177,1635026955000.0,2021-10-24 07:09:15,+0900,,もう無理〜  738位まで来てしまった〜  諦めたくないけどもうきつい 野良はほんまに起こさずにダウンしてんの笑ってるライフラインとかしかおらんし バトロワはもう諦め,ja,[],[],2795644736,2795644736,rudolf0810,凜杏,7,07,https://twitter.com/rudolf0810/status/1452034408320434177,[],[],0,,False,8,2,0,,もう無理,,,,,,,[],,,,
257,260,1452034300963012608,1452034300963012608,1635026929000.0,2021-10-24 07:08:49,+0900,,🛫🛫🛫詰めて❗️詰めろ‼️と（求めるアホ）離着陸回数増を求めても、減便中の今でも、もう無理じゃないのか〜ヒヤヒヤしますね〜どこの空港のどのルートでも詰めちゃ危ないでしょ🛬🛬🛬  🛫🛫🛫今日も来るかも🛬🛬🛬 #羽田新ルートは必要ない  警告⚠️間隔詰めすぎ⚠️警告 #羽田空港 #過密 #危険 #ゴーアラ,ja,"['羽田新ルートは必要ない', '羽田空港', '過密', '危険', 'ゴーアラ']",[],883823607096287232,883823607096287232,East1Laboratory,渋谷辺りを歩く,7,07,https://twitter.com/East1Laboratory/status/1452034300963012608,[],[],0,,False,6,0,3,https://twitter.com/kiritsubo1/status/1452033805624119296,もう無理,,,,,,,[],,,,
258,261,1452034251889659905,1452034251889659905,1635026917000.0,2021-10-24 07:08:37,+0900,,テレビもYouTubeもなるべく見せずに育てる！と思ってたけどまぁもう無理ですねー🤪最終手段のトーマスに頼りすぎてしまう。,ja,[],[],3022794726,3022794726,erena100,むぎ,7,07,https://twitter.com/erena100/status/1452034251889659905,[],[],0,,False,2,1,0,,もう無理,,,,,,,[],,,,
259,262,1452034157597454340,1452000359799418883,1635026895000.0,2021-10-24 07:08:15,+0900,,@bizucafe2018 おはよー👋😆✨☀️ びずさん🌼 今日も良い天気☀️ 私は 言うかな？ もうヤダ‼️ もう無理‼️  わりと口にすると楽になるな？🙁  やり出したら やるけど？ねー🌱 今日も夜勤✨  もっ一回寝よう🎵と ( ￣-￣)ねー🌱  良い日になりますよーに✨,ja,[],[],213498781,213498781,Nagoyamiyachan,miyachan♪,7,07,https://twitter.com/Nagoyamiyachan/status/1452034157597454340,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'bizucafe2018', 'name': 'びず🌙•*◡̈*•‥✧❤︎', 'id': '991133717555904512'}]",,,,
260,263,1452034063577935872,1452034063577935872,1635026872000.0,2021-10-24 07:07:52,+0900,,もう無理眠いおやすみなさい！！！！！！！！！！  https://t.co/4W02m8iTf9,ja,[],[],908897155779137536,908897155779137536,MikanStkor,mikan,7,07,https://twitter.com/MikanStkor/status/1452034063577935872,[],"['https://pbs.twimg.com/media/FCapR__UUAErHtU.jpg', 'https://pbs.twimg.com/media/FCapSALUUAc6uFo.jpg']",1,https://pbs.twimg.com/media/FCapR__UUAErHtU.jpg,False,2,0,0,,もう無理,,,,,,,[],,,,
261,264,1452033852302508033,1452033852302508033,1635026822000.0,2021-10-24 07:07:02,+0900,,今日買うものメモ✍️ ☑︎Diorのファンデ ☑︎アディクションの保湿下地 ☑︎UZUのマスカラ ☑︎冬用の娘の帽子 ☑︎冬用の娘コート（下見のつもり） 寒くなって急激に乾燥するようになった😭いつまでもしぶとく夏の日焼け止め下地使ってたけどもう無理😂,ja,[],[],4224361272,4224361272,rin__petit,ℝ𝕚𝕟*3歳👧🏻🍬,7,07,https://twitter.com/rin__petit/status/1452033852302508033,[],[],0,,False,3,1,0,,もう無理,,,,,,,[],,,,
262,265,1452033502698819588,1452032965203038209,1635026739000.0,2021-10-24 07:05:39,+0900,,@takoyaki_yufua この時期半袖はもう無理…,ja,[],[],1436576640864161795,1436576640864161795,lupiformusic,るぴなす@キルマー,7,07,https://twitter.com/lupiformusic/status/1452033502698819588,[],[],0,,False,0,1,0,,もう無理,,,,,,,"[{'screen_name': 'takoyaki_yufua', 'name': 'ゆふあ@ワンスアポンアドリーム', 'id': '1117223991503020033'}]",,,,
263,266,1452033314705928195,1452033314705928195,1635026694000.0,2021-10-24 07:04:54,+0900,,子供つくるとか無理くない？少なくとも私はもう無理かもしれない,ja,[],[],321130568,321130568,xxomeme,hmp,7,07,https://twitter.com/xxomeme/status/1452033314705928195,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
264,267,1452032766674018309,1452032766674018309,1635026563000.0,2021-10-24 07:02:43,+0900,,"どんだけ見返しても""こうする""って言った上で""こうなった""って報告してんのに結果しか報告しねえとか言われたしもう無理だわ。",ja,[],[],1428817233694711809,1428817233694711809,Super_4im_bot,Picasso,7,07,https://twitter.com/Super_4im_bot/status/1452032766674018309,[],[],0,,False,2,1,0,,もう無理,,,,,,,[],,,,
265,268,1452032653897699336,1452032653897699336,1635026536000.0,2021-10-24 07:02:16,+0900,,になってしま。う もう無理すんなよ今日中にやれた,ja,[],[],1379603299087785986,1379603299087785986,man_todai,TodaiMan,7,07,https://twitter.com/man_todai/status/1452032653897699336,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
266,269,1452032439023378432,1452032439023378432,1635026485000.0,2021-10-24 07:01:25,+0900,,えーーーん 全然全部もう無理,ja,[],[],1178882574950649858,1178882574950649858,OoOx_o_x_o,あやかちゃん(´・ω・｀),7,07,https://twitter.com/OoOx_o_x_o/status/1452032439023378432,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
267,270,1452032336111935489,1452032336111935489,1635026461000.0,2021-10-24 07:01:01,+0900,,あーもう無理好き,ja,[],[],1449541562577289216,1449541562577289216,shiroiro_music,SHIRO-IRO,7,07,https://twitter.com/shiroiro_music/status/1452032336111935489,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
268,271,1452032153978425348,1452032153978425348,1635026417000.0,2021-10-24 07:00:17,+0900,,生誕祭のお礼ブログ書いてたら過呼吸なって吐いたのでたぶんもう無理ですほんとにごめんなさい,ja,[],[],1405406431868637184,1405406431868637184,alcoholic_ur,うる ꒰ঌ alcoholic ໒꒱,7,07,https://twitter.com/alcoholic_ur/status/1452032153978425348,[],[],0,,False,11,0,0,,もう無理,,,,,,,[],,,,
269,272,1452032091739332609,1452032091739332609,1635026402000.0,2021-10-24 07:00:02,+0900,,予定をこなせない休日の過ごし方の人の特徴  ❶計画だけ立ててやった気になる ❷あとは行動するだけだからちょっと休憩 ❸ダラダラしてたら「もう夕方？」 ❹今日はもう無理だから来週からやろう  当てはまったら要注意。確実に行動したい人は固ツイの行動力を意識してみて。ついでに人生も変わるよ,ja,[],[],1256778032179638273,1256778032179638273,4ButterflyWorld,ノウリ,7,07,https://twitter.com/4ButterflyWorld/status/1452032091739332609,[],[],0,,False,58,10,14,,もう無理,,,,,,,[],,,,
270,273,1452032091021987841,1452032091021987841,1635026402000.0,2021-10-24 07:00:02,+0900,,もうおしまいだ、俺にはもう無理なんだ……,ja,[],[],3888007518,3888007518,takeru_shinin,天空寺タケルbot RX,7,07,https://twitter.com/takeru_shinin/status/1452032091021987841,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
271,274,1452031804672593923,1452031804672593923,1635026334000.0,2021-10-24 06:58:54,+0900,,今日の朝推し活はここまで。ここ数日情報難民。みなさんのいいね、ツイート、リツイートのおかげで情報を教えて頂いてます。しかも、ただのお知らせじゃなくて「楽しみ」とか「もう無理」「カッコイイ」って気持ちが一緒に届くので、私もうれしくなるし応援したくなる。いつもありがとうございます🌻✨,ja,[],[],3201206546,3201206546,kumoi_kumo,アオ,7,06,https://twitter.com/kumoi_kumo/status/1452031804672593923,[],[],0,,False,2,0,0,,もう無理,,,,,,,[],,,,
272,275,1452031626754478081,1452031626754478081,1635026291000.0,2021-10-24 06:58:11,+0900,,あー！もう無理です！,ja,[],[],1227854400,1227854400,yellowphantasm,らいらい,7,06,https://twitter.com/yellowphantasm/status/1452031626754478081,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
273,276,1452031617078161408,1452031617078161408,1635026289000.0,2021-10-24 06:58:09,+0900,,安定のソファで爆睡でした  これだもストーブ無しはもう無理だよな  おはよーございます  https://t.co/3lGm3rWQIL,ja,[],[],2873435078,2873435078,Klaus4879,くら,7,06,https://twitter.com/Klaus4879/status/1452031617078161408,[],['https://pbs.twimg.com/media/FCanDYNUcAU6VRV.jpg'],1,https://pbs.twimg.com/media/FCanDYNUcAU6VRV.jpg,False,40,2,0,,もう無理,,,,,,,[],,,,
274,277,1452031449083777025,1452031449083777025,1635026249000.0,2021-10-24 06:57:29,+0900,,もう無理だ,ja,[],[],1060350584128032768,1060350584128032768,uoiosakana,魚井ハーフスイング,7,06,https://twitter.com/uoiosakana/status/1452031449083777025,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
275,278,1452031356725182466,1452022620430352384,1635026227000.0,2021-10-24 06:57:07,+0900,,@kasa1228 戻すのはもう無理そうですねw  おまけにbotと戦えないから事故る確率高そう😂 ドルマゲス対策に1、2体用意しないといけないのが辛いですね😅 動き止めても当てれないと意味ないですしw,ja,[],[],1172585210539438080,1172585210539438080,hellowbei_DQ,"ハロベイ@DQT,dqw",7,06,https://twitter.com/hellowbei_DQ/status/1452031356725182466,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'kasa1228', 'name': 'クロマティ@ドラクエタクト', 'id': '905817741038280705'}]",,,,
276,279,1452031293688979458,1452031293688979458,1635026212000.0,2021-10-24 06:56:52,+0900,,もともとどちらかといえばポジティブだし、なんでも強気で推し進める性格だったので、すぐ妊娠したらきっと食べ物とか仕事とかもあんまり過敏に気にせず『大丈夫大丈夫！』とか言いながらギリギリまで無理するような生き方だったんだろうけど、もう無理だねぇ。もし妊娠したら無理の無の字も無理。,ja,[],[],958507901399719936,958507901399719936,soramame_115,そらまめ,7,06,https://twitter.com/soramame_115/status/1452031293688979458,[],[],0,,False,3,1,0,,もう無理,,,,,,,[],,,,
277,280,1452030582448222208,1452030582448222208,1635026042000.0,2021-10-24 06:54:02,+0900,,ダイの親子なんだろからの大人になれば分かるで、涙腺の扉が開き、名前の由来を話す→ディーノという名前も。。。のところでもうだめだった。 トドメのアニオリの台詞。 あんな優しいバランの声聞いたらもう無理っす。 ソアラも出てきたところでKOされました。 製作陣の思いが溢れ出る回でした😭,ja,[],[],1417275695076560896,1417275695076560896,rimu64911810,rimu,7,06,https://twitter.com/rimu64911810/status/1452030582448222208,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
278,281,1452030400742629378,1452030400742629378,1635025999000.0,2021-10-24 06:53:19,+0900,,もう無理… 寒すぎるから暖房入れる…,ja,[],[],627241834,627241834,nrororo,えあろ@美少女守り隊,7,06,https://twitter.com/nrororo/status/1452030400742629378,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
279,282,1452030314470002692,1452029705566056448,1635025979000.0,2021-10-24 06:52:59,+0900,,@32BN_Cyura もう無理です😂,ja,[],[],2441712288,2441712288,E_Dactylioceras,STONE@A-232,7,06,https://twitter.com/E_Dactylioceras/status/1452030314470002692,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': '32BN_Cyura', 'name': '大佐ちゃん', 'id': '2214810488'}]",,,,
280,283,1452030313836597249,1452030313836597249,1635025978000.0,2021-10-24 06:52:58,+0900,,ただ泣いていればいいよ。絶望を感じて泣いている顔が見たい。懇願しても許してもらえず、さっきまでの笑顔が嘘のように冷めた目で見られ「もう無理なんだ…」って絶望するその瞬間の顔が見たい。,ja,[],[],1345655264830132225,1345655264830132225,pklTn362pS2E9kU,かのん🐫😉恋人募集/キャバ嬢/膣/乙女受け/おもらし/自慰/腟/チラリズム,7,06,https://twitter.com/pklTn362pS2E9kU/status/1452030313836597249,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
281,284,1452030289690071040,1452030289690071040,1635025973000.0,2021-10-24 06:52:53,+0900,,もう無理って言ってもバックで激しく犯されたい,ja,[],[],1126006735758487552,1126006735758487552,iSwEiYmi76wxlE0,かのちゃん,7,06,https://twitter.com/iSwEiYmi76wxlE0/status/1452030289690071040,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
282,285,1452029754534551553,1452029754534551553,1635025845000.0,2021-10-24 06:50:45,+0900,,おはよぉ〜(｡･ω･)ﾉﾞ 昨日の神尾くんと榊原くんのトークイベ最高だった…… 神尾くんは朝ごはん買うのにフレスタ(地元のスーパー)行って買ったって言ってたし……その辺歩いとったんかよってなった💦😭 神尾くんは駒ちゃんの声真似してたしもう無理だった……尊い･･･_  ´ཫ`  _ )_ｸﾞﾌｯ,ja,[],[],1393805977657307136,1393805977657307136,MADTRIGGERCREW7,カイ@碧棺兄妹尊,7,06,https://twitter.com/MADTRIGGERCREW7/status/1452029754534551553,[],[],0,,False,4,0,0,,もう無理,,,,,,,[],,,,
283,286,1452029601077596162,1452029601077596162,1635025808000.0,2021-10-24 06:50:08,+0900,,お乗り換え。 ホントは昨晩この辺りで泊まりたかったのですが、リーズナブルそうな宿は見つけられずに小田原泊しました。 土曜当日でも選り取り見取りで激安とかいうのは、もう無理かな。  https://t.co/xOuOsfwywx,ja,[],[],211773832,211773832,Tsubame_Express,ma_kun.nakamura,7,06,https://twitter.com/Tsubame_Express/status/1452029601077596162,[],"['https://pbs.twimg.com/media/FCalN9PVIAM73bF.jpg', 'https://pbs.twimg.com/media/FCalN-AUUAEZvPv.jpg']",1,https://pbs.twimg.com/media/FCalN9PVIAM73bF.jpg,False,2,0,0,,もう無理,,,,,,,[],,,,
284,287,1452029330876297217,1452028870954131457,1635025744000.0,2021-10-24 06:49:04,+0900,,@hakeguti_gutiya 徹夜したのですか😳💦私徹夜は、もう無理😂,ja,[],[],1196409161044463616,1196409161044463616,Reddoaiza,SORA🎁天晴🎁丸🐯長門,7,06,https://twitter.com/Reddoaiza/status/1452029330876297217,[],[],0,,False,1,1,0,,もう無理,,,,,,,"[{'screen_name': 'hakeguti_gutiya', 'name': 'たす', 'id': '1248461855275638787'}]",,,,
285,288,1452028793544003584,1452028793544003584,1635025616000.0,2021-10-24 06:46:56,+0900,,7時半ごろ起きて9時目安に行こう、いつも起きる時間と大差ないけど念のため目覚ましかけておこう… ってやるとたいてい目覚ましが鳴る前に目が覚める。 しかし6時過ぎは早いだろ。二度寝しようとしたけどもう無理だから久しぶりに化粧でもするかな,ja,[],[],155855579,155855579,schemer04,mikarinn,7,06,https://twitter.com/schemer04/status/1452028793544003584,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
286,289,1452028545253851138,1452028545253851138,1635025557000.0,2021-10-24 06:45:57,+0900,,待って待ってもう無理、には「んー？」って取り合ってくれないし、ねえもう欲しいちょうだい、には「何？もう一回」って聞こえないふりするくせに、やだって言葉だけ鋭く拾って「嫌なの？やめる？」って言うのずるいよね好き。,ja,[],[],1452028007816724480,1452028007816724480,RA6BTKwDB8VUvLa,スズカ/香川/えろ陰毛【えろ】 ラインでからもーせフレ募集/素股/挿入/動画/おな二ー動画/裏アカ/,7,06,https://twitter.com/RA6BTKwDB8VUvLa/status/1452028545253851138,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
287,290,1452028444594765825,1452028444594765825,1635025533000.0,2021-10-24 06:45:33,+0900,,もう無理前が見えない… いちごちゃんたちのほんとの主役交代ここからあかりちゃんのストーリーがはじまる,ja,[],[],2391673404,2391673404,kinji_san,kinじー@七つの顔を持つ女優,7,06,https://twitter.com/kinji_san/status/1452028444594765825,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
288,291,1452027903479193604,1452027903479193604,1635025404000.0,2021-10-24 06:43:24,+0900,,さすがに寝るのはもう無理だな まあ昼前後に寝るけど アニメもう2本くらい見たらストーブつけよう,ja,[],[],1054234573221982208,1054234573221982208,2178_k,k,7,06,https://twitter.com/2178_k/status/1452027903479193604,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
289,292,1452027645860876291,1452027645860876291,1635025342000.0,2021-10-24 06:42:22,+0900,,よしよし、今日はもう頑張ったよ… また明日、一緒に頑張ろうぜ、な？ だから今日はもう無理すんなって…,ja,[],[],891929335933698048,891929335933698048,mao_trickster4,メンヘラに優しい衣更真緒bot,7,06,https://twitter.com/mao_trickster4/status/1452027645860876291,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
290,293,1452027553049288705,1451938565718376449,1635025320000.0,2021-10-24 06:42:00,+0900,,@ERICAPEX2 もう無理、、、🥲,ja,[],[],1346794839459786755,1346794839459786755,m1lk_u,M1LK_U,7,06,https://twitter.com/m1lk_u/status/1452027553049288705,[],[],0,,False,0,1,0,,もう無理,,,,,,,"[{'screen_name': 'ERICAPEX2', 'name': 'らいなーぶらうん', 'id': '1285387485401346049'}]",,,,
291,294,1452027067353079810,1452022743340240897,1635025204000.0,2021-10-24 06:40:04,+0900,,@_No1019 もう無理です😖😖,ja,[],[],1163450644918702080,1163450644918702080,ra_menmennnn,はるか◎,7,06,https://twitter.com/ra_menmennnn/status/1452027067353079810,[],[],0,,False,0,0,0,,もう無理,,,,,,,"[{'screen_name': '_No1019', 'name': 'のん◎♂🚹', 'id': '1178859380273401857'}]",,,,
292,295,1452026961585336320,1452026961585336320,1635025179000.0,2021-10-24 06:39:39,+0900,,ひょっとして君は、君が同じ時間に繰り出す夕飯に、何か賞味期限がやばいものを入れたんじゃないのかい？  やっぱりね 原因は君にあったんだ 正しくは、君の料理の副作用と言うべきかな  もう無理だ 失礼するよ･･･,ja,[],[],2304959234,2304959234,kiyiqb,広報官キュウべえBOT,7,06,https://twitter.com/kiyiqb/status/1452026961585336320,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
293,296,1452026355567120384,1452026355567120384,1635025035000.0,2021-10-24 06:37:15,+0900,,人の悪口をいじめみたいな形で言ったり カッコつけたいとかイキりたいとかを悪い方向でしてる人とは話してて気分悪いから関係切ってる（（（ 具体的に言えないけど「あ、無理」ってなったらもう無理だから,ja,[],[],1338646735405473797,1338646735405473797,_aoba_0708_,✗ あ お ば ✗,7,06,https://twitter.com/_aoba_0708_/status/1452026355567120384,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
294,297,1452026295164887044,1452026295164887044,1635025020000.0,2021-10-24 06:37:00,+0900,,ここで 自分に言い聞かす作業 もう無理なんだ これでいいんだ 愛されてなかったんだ 心の中の思いを消す作業 それも 何だか虚しく疲れてくる 繋がることのない 連絡手段を手元に残すより もうゼロにした方がいいのかな 全てをゼロに 全ての道を塞ぐ作業 二度と振り返れないように 塞ぐ作業を,ja,[],[],986910556920532992,986910556920532992,xxx_ecstasy_,。,7,06,https://twitter.com/xxx_ecstasy_/status/1452026295164887044,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
295,298,1452025667931885576,1452025667931885576,1635024871000.0,2021-10-24 06:34:31,+0900,,もう無理,ja,[],[],897738948,897738948,hamadayama2013,ゲロみつき 東京行くまで酒飲まない,7,06,https://twitter.com/hamadayama2013/status/1452025667931885576,[],[],0,,False,1,0,0,,もう無理,,,,,,,[],,,,
296,299,1452025332286980097,1452025332286980097,1635024791000.0,2021-10-24 06:33:11,+0900,,仕事の人間関係がもう無理。退職理由が人間関係ってあり？なし？  https://t.co/lsWRXTXzBa #仕事やめたい,ja,['仕事やめたい'],[],1001695072205836288,1001695072205836288,tenkisokuhou,社会不適合者-134号,7,06,https://twitter.com/tenkisokuhou/status/1452025332286980097,['http://tenkisokuhou.com/article/ningenkankei_riyuu/'],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
297,300,1452025068452663307,1452025068452663307,1635024728000.0,2021-10-24 06:32:08,+0900,,もう、無理かもしれない…,ja,[],[],4783055197,4783055197,maria_genkou,原稿に負けそうなマリアbot,7,06,https://twitter.com/maria_genkou/status/1452025068452663307,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
298,301,1452025045891518464,1452025045891518464,1635024722000.0,2021-10-24 06:32:02,+0900,,もう無理アクナイのガチャずっと★3、4で死亡してる😭😭😭😭😭😭😭😭😭😭😭😭スカジでもケルシー先生でもサムライでも良いからこいよ😭すり抜けでマウンテンくるともっとうれしいけど😭(笑),ja,[],[],459028912,459028912,167RX,hydra,7,06,https://twitter.com/167RX/status/1452025045891518464,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
299,302,1452024623227236352,1452024623227236352,1635024622000.0,2021-10-24 06:30:22,+0900,,「あ、ごめんなさい…オレもう無理…」,ja,[],[],100979191,100979191,otokonoko_bot,ショタBOT (男の娘),7,06,https://twitter.com/otokonoko_bot/status/1452024623227236352,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
300,303,1452024414338314241,1452024414338314241,1635024572000.0,2021-10-24 06:29:32,+0900,,レジェンドってこないだまで1000話じゃなかったっけ、、、？((((；ﾟДﾟ))))ｶﾞｸｶﾞｸﾌﾞﾙﾌﾞﾙ  2991話やん！！！ほぼ3000話じゃん！！！！！！！3倍じゃん！！！！！！もう絶対読まない！！もう無理！！！助けて！！！そんなん無理やんんんんーーーーーーー！！！！,ja,[],[],1666701950,1666701950,ROIKU_619,ろいくさん＠DTM始めますた,7,06,https://twitter.com/ROIKU_619/status/1452024414338314241,[],[],0,,False,0,0,0,,もう無理,,,,,,,[],,,,
